Record ID,AIM - Actionability Date,AIM - Company Notes,AIM - Direct Relationship,AIM - EBITDA Estimate,AIM - Ranking,AIM - Revenue Estimate,AIM - Top Prospect,Pipeline Opportunity,Company name,Company owner,AIM - Next Touch Date,AIM - Actionable Date,State/Region,City,Description,AIM - Known Ranking,FTE,Create Date,Last Modified Date,Associated Company,Associated Company IDs
16173059696,,,,,,,,,Barefoot,,,,NH,Henniker,"Barefoot Technologies Corp. develops one of the most innovative and flexible, cloud-based vacation rental software solutions. It offers a full vacation rental management solution with the most tailorable software in the industry.",,19,2023-06-20 14:54,2023-12-15 09:47,,
16172750881,,,,,,,,,CSI,,,,FL,Bonita Springs,"Corporate Spending Innovations Enterprises, Inc. (CSI) is a financial services industry that provides innovative payment solutions to some iconic brands while providing customer service and support. The company's products enable expense management and payment process streamlining. It offers B2B payment solutions, Fleet fuel cards, Electronic accounts payable, Corporate travel payments, a mobile payment app, Virtual MasterCard, and Business MasterCard.",,147,2023-06-20 14:54,2023-12-15 09:47,,
16172829369,,,,,,,,,Data Plus,,,,MA,North Chelmsford,"Data Plus, Inc. develops and supports back office software for the hospitality industry for finance, procurement and human resources. The company provides a complete solution to collect, manage and visualize all of the operational data of a hotel, resort or management company.",,49,2023-06-20 14:54,2024-01-31 16:33,,
16172840782,,,,,,,,,Canary Technologies,,,,CA,San Francisco,"Canary Technologies, LLC is an enterprise hospitality technology company that provides hotels with innovative solutions to drive efficiency and enhance the guest experience. It provides hotels and other lodging properties with technology solutions to increase productivity and manage bookings.",,102,2023-06-20 14:54,2023-12-15 09:47,,
16172854097,,,,,,,,,Evention,,,,IL,Chicago,"Evention, LLC is the hospitality management system that changes everything replacing outdated and inefficient methods with automated back-office solutions for gratuity distributions, schedules, forecasts, and cash management. It provides groundbreaking automation for processes that have traditionally been managed manually.",,97,2023-06-20 14:54,2023-12-15 09:47,,
16172761703,,,,,,,,,Frontdesk Anywhere,,,,CA,San Francisco,"Frontdesk Anywhere, Inc. is a hotel management system to manage reservations, online booking, and TripAdvisor integration. The company provides an application with different features such as property management, a booking engine, online distribution, reporting, revenue, and integration. It serves customers worldwide.",,35,2023-06-20 14:54,2023-12-15 09:47,,
16172804967,,,,,,,,,Flexkeeping,,,,ENG,London,"Creatriks d.o.o. doing business as Flexkeeping offers an ultimate hotel operations application. It makes daily hotel operations a lot easier and more efficient. It staff members can check what is already been done or needs to be done with one single glance at the user-friendly applications on the smartphone, tablet or computer.",,23,2023-06-20 14:54,2024-01-31 15:56,,
16173059691,,,,,,,,,Northstar Technologies,,,,GA,Alpharetta,"Northstar Technologies, Inc. is a computer software offering club management software. It offers a single solution built on one database and, most importantly, the software is centered on the needs of private clubs. The company is also the premier Community Association Management Software Solution provider covering all operational and management aspects of running a community association.",,243,2023-06-20 14:54,2023-12-15 09:47,,
16171140664,,,,,,,,,GuestCentric Systems,,,,11,Miraflores,"Guestcentric Systems SA provides an online platform for hospitality applications. It offers an online marketing and interactive booking platform, a software as a service for hoteliers. The company has an integrated platform that includes an impact on Website design, a booking engine, a reservations platform, and Internet hotel marketing.",,60,2023-06-20 14:54,2024-01-31 15:47,,
16172879110,,,,,,,,,Maestro,,,,NY,New York City,"Accordion Partners, LLC doing business as Maestro is a software business that is maximizing value creation in private equity-backed companies. The company has pioneered the first and only SaaS product that's purpose-built to streamline portfolio operations and strengthen alignment between sponsors and management teams. Its platform serves as an essential solution for the private equity industry - from diligence to exit.",,31,2023-06-20 14:54,2023-12-15 09:47,,
16172925980,,,,,,,,,MyStay,,,,10,Praha 7-Holešovice,"MyStay s.r.o. is an IT service and IT consulting. The application enables guests to check in quickly, use offline maps, chat with the reception at all times, order and rate hotel services, and more. It helps clients around the country.",,16,2023-06-20 14:54,2024-02-01 16:06,,
16173046098,,,,,,,,,GonnaOrder,,,,NH,Amsterdam,"GonnaOrder B.V. is a platform that enables restaurants, cafes, bars, and hotels to take online orders across tables, delivery, and takeaway. It revolutionizes and shapes the future of ordering in the hospitality and retail industry.",,19,2023-06-20 14:54,2024-02-01 19:06,,
16172740134,,,,,,,,,HelloShift,,,,CA,San Francisco,"HelloShift, Inc. is an international hub of hotel activity that helps hotels throughout the world streamline operations by automating all its outdated methods of getting things done, paper trace reports, logbooks, post-it notes, and walkie-talkies. The company provides features to assign tasks, guest service requests and issues, monitor progress, and enable effective collaboration across shifts and departments. It also provides a path for the modern hotelier and enables SMS communication with guests, from booking through guest stay and beyond.",,3,2023-06-20 14:54,2024-02-01 17:09,,
16172804970,,,,,B,,,,Kalibri Labs,,,,MD,Potomac,"Provider of revenue and cost insights software and data platform to the hospitality market, allowing hotels and developers real-time insight into commercial performance for strategic and tactical planning.",,51,2023-06-20 14:54,2023-12-15 09:47,,
16172811310,,,,,,,,,HotelChamp,,,,NH,Amsterdam,HotelChamp B.V. is a developer of an online marketing platform designed to provide direct bookings on hotel websites. The company focused on delivering a personalized booking experience and offers a platform for hotels to achieve better guest engagement and generate greater direct revenue. It offers services to customers within the country.,,20,2023-06-20 14:54,2023-12-15 09:47,,
16172840783,,,,,,,,,InnRoad,,,,NY,New York City,"InnRoad, Inc. is a Software-as-a-Service (SaaS) hotel software solution that seamlessly integrates property management, global distribution, bookings, and marketing all on a single, easy-to-use platform designed exclusively for independent hoteliers, small hotel chains, and hotel management companies. The company provides customer support, training, consulting, and customization services. It offers a SaaS-based software solution that assists hotels in property management, bookings, and marketing.",,205,2023-06-20 14:54,2023-12-15 09:47,,
16172921122,,,,,,,,,HotelKey,,,,TX,Carrollton,"HotelKey, Inc. is a computer software company that offers a cloud-based property management system. The company's mobile platform offers user-friendly, touch-screen technology to support every aspect of the hotel operations and HotelKey strives to build state-of-the-art products for the ever-expanding hospitality industry. It also provides software solutions that are efficient, reliable, and easy to use.",,298,2023-06-20 14:54,2023-12-15 09:47,,
16172782142,,,,,,,,,Optii,,,,TX,Austin,"Optii Solutions, LLC designs and develops software. The company provides cloud-based software for hotels focusing on automating and optimizing hospitality housekeeping and maintenance functions.",,30,2023-06-20 14:54,2023-12-15 09:47,,
16172799868,,,,,,,,,Kipsu,,,,MN,Minneapolis,"Kipsu, Inc. operates a cloud-based technology platform that enables users to connect with its guests. The company utilizes real-time digital communication channels such as texting, internet chat, and social messaging, customer-focused companies leverage Kipsu to connect at the moment with anyone passing through its door, gaining insight, responding to questions, and addressing concerns in a familiar and frictionless way. Its solution is designed to augment service teams, allowing them to build personalized relationships with guests at scale.",,105,2023-06-20 14:54,2023-12-15 09:47,,
16172829440,,,,,,,,,OwnerRez,,,,WA,Seattle,"OwnerRez, Inc. is an industry leader in channel management, CRM, PM, accounting, messaging, and websites. The company delivers fast and simple booking services that help manage vacation rentals and its features are built for property managers and owners. It is a powerful, flexible way to manage many vacation rental properties without a large staff.",,26,2023-06-20 14:54,2023-12-15 09:47,,
16172907266,,,,,,,,,M3,,,,GA,Lawrenceville,"M3 Accounting Services, Incorporated is a software and service company that delivers actionable insight to drive financial performance for hotelier, collection, and enterprise hospitality businesses. The company provides accounting, business intelligence, and payroll solutions across all brands and independent hotels in the U.S. and Canada. It also provides hotel properties with integrated accounting and reporting solutions, so it is easy to see an overview of current business information at any time of the day.",,244,2023-06-20 14:54,2024-02-01 16:31,,
16171163207,,,,,Qualify,30,,,Paymerang,Jeffrey Bumb,,,VA,Richmond,"Paymerang, LLC is a financial technology company developing a payment platform for the education, healthcare, media, manufacturing, and services industries. It provides a streamlined invoice and payment automation platform that brings Accounts Payable departments. It services clients throughout the country.",,226,2023-06-20 14:54,2024-01-31 11:29,,
16172936482,,,,,,,,,Roomdex,,,,MD,Bethesda,"Roomdex, Inc. is a hotel upsell software that automates, monetizes, and simplifies the hotel room upgrade process by putting the power of choice in the hotel guests' hands. The company products deepen the connection between hotels and guests through ABS and Smarter Upselling. It uses hotel reservations, guest data, and its proprietary persona and price algorithms to deliver personalized digital offers.",,17,2023-06-20 14:54,2023-12-15 09:47,,
16172985697,,,,,,,,,Piaggio,,,,MA,Charlestown,"Piaggio Fast Forward, Inc. is a new technology and design company. It was established with an open mandate to re-think smart mobility platforms in a world where city navigation and short-distance transportation are rapidly changing.",,83,2023-06-20 14:54,2024-02-01 15:54,,
16172822529,,,,,,,,,RoomOrders,,,,DE,Newark,"RoomOrders, Inc. is a hotel room service ordering application, which allows hotel guests to order which allows room service using a smartphone or tablet app. The company provides better access for restaurants to receive an order, without the hassle of answering phones. It served millions of customers over the past few years worldwide.",,12,2023-06-20 14:54,2023-12-15 09:47,,
16172912291,,,,,,,,,Venza,,,,FL,Pensacola,"Venza Learning Solutions, Inc. is a data protection company that helps organizations mitigate vulnerabilities and ensure compliance, keeping guests and data safe from breaches. The company offers 360-degree visibility for proactive management of risks, so users can focus on guest service and building trust in its brand by delivering a security solution for readiness, reassurance, and response.",,50,2023-06-20 14:54,2023-12-15 09:47,,
16173011995,,,,,,,,,Wheelhouse,,,,CA,San Francisco,"Wheelhouse, Inc. develops software that allows house and property owners to decide the pricing of the properties on rent. The company's software helps analyze the pricing of local home-sharing listings, local hotels, and current events. Its pricing algorithm helps users determine to price and optimize revenue and bookings.",,38,2023-06-20 14:54,2024-01-23 08:16,,
16173013016,,,,,,,,,UrVenue,,,,NV,Las Vegas,"Venue Management Systems, Inc. doing business as UrVenue is the leading Venue Management Software company on the market in the nightclub industry. The company offers UrVenue, the hospitality industry standard for reservations, ticketing and guest management.",,55,2023-06-20 14:54,2023-12-15 09:47,,
16172787814,,,,,,,,,Wrkspot,,,,CA,Arcadia,"Wrkspot Corp. is a technology company, providing solutions in the hospitality industry. The company's innovative platform incorporates the latest technological trends to improve and automate the operations of every hotel.",,33,2023-06-20 14:54,2023-12-15 09:47,,
